SITE_ID,RAN_SW_VENDOR,CUSTOM_K8_ID_CUS,CUSTOM_GNODEB_NAME,CUSTOM_GNODEB_SITE_NUMBER,CUSTOM_K8_ID_DUS
LALAX04205B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,8,6
LALAX04206D,Samsung,nan,LALAX731008,9,9
LALAX04207A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731009,12,4
LALAX04208A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,12,4
LALAX04209B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,13,3
LALAX04210B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,10,5
LALAX04211B,Samsung,nan,LALAX731009,13,9
LALAX04212A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,14,4
LALAX04213A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,11,11
LALAX04214B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,7,9
LALAX04215A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,15,4
LALAX04216B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,8,10
LALAX04218B,Samsung,nan,LALAX731010,16,2
LALAX04219C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,9,3
LALAX04220C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,12,1
LALAX04221B,Samsung,,LALAX731019,16,3
LALAX04221C,Samsung,nan,LALAX731019,16,3
LALAX04222B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,14,10
LALAX04223B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,14,1
LALAX04224B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,9,1
LALAX04225B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,17,1
LALAX04226A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,15,5
LALAX04227B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,8,11
LALAX04228B,Samsung,nan,LALAX731009,14,9
LALAX04229B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,17,6
LALAX04230A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,18,6
LALAX04231A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,10,3
LALAX04232A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,11,1
LALAX04233A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,18,2
LALAX04234A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731009,15,2
LALAX04235B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,12,9
LALAX04236A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,10,7
LALAX04237A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731007,9,4
LALAX04238A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,13,2
LALAX04239A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731007,10,4
LALAX04240C,Samsung,nan,LALAX731007,11,1
LALAX04241A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,14,4
LALAX04242A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731020,10,6
LALAX04243D,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,21,6
LALAX04244B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,16,8
LALAX04245A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,22,9
LALAX04246A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,19,10
LALAX04247D,Samsung,nan,,,
LALAX04247E,Samsung,nan,LALAX731005,26,2
LALAX04248A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,12,2
LALAX04249A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,13,2
LALAX04250E,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,14,9
LALAX04251B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,9,10
LALAX04252A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,13,11
LALAX04253B,Samsung,nan,LALAX731008,15,7
LALAX04254A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,16,10
LALAX04254B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,,
LALAX04255A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,19,1
LALAX04255B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,19,1
LALAX04256A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,17,2
LALAX04257A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,14,5
LALAX04258B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,18,7
LALAX04259B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,15,2
LALAX04260A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731007,12,3
LALAX04261B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,16,2
LALAX04262A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731023,16,1
LALAX04263C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,17,2
LALAX04264C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,17,7
LALAX04265B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,10,6
LALAX04266A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,20,3
LALAX04267A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,15,6
LALAX04268A,Samsung,nan,LALAX731022,18,5
LALAX04269B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,20,8
LALAX04270A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,21,4
LALAX04271A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,22,1
LALAX04272B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,23,4
LALAX04273B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,19,11
LALAX04274A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,16,6
LALAX04275A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731011,15,2
LALAX04276A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,11,7
LALAX04277B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,17,1
LALAX04278B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,15,4
LALAX04279A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731011,16,7
LALAX04280B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,18,9
LALAX04281B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,20,3
LALAX04282A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,12,4
LALAX04283C,Samsung,nan,LALAX731010,24,11
LALAX04284A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,25,4
LALAX04285B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,23,7
LALAX04286B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731009,16,2
LALAX04287A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,21,8
LALAX04288A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,19,8
LALAX04289A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,21,1
LALAX04290B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,18,8
LALAX04291B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,11,8
LALAX04292B,Samsung,nan,LALAX731021,20,1
LALAX04293B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,24,6
LALAX04294A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731020,11,8
LALAX04295B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,22,7
LALAX04296A,Samsung,nan,LALAX731021,21,11
LALAX04297B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731020,12,5
LALAX04298A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731010,26,2
LALAX04298C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,,
LALAX04299B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731013,12,9
LALAX04300A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731023,17,9
LALAX04301A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,22,10
LALAX04302A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,25,5
LALAX04303A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,16,3
LALAX04304A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,13,8
LALAX04305A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,19,1
LALAX04305B,,,,,
LALAX04306B,Samsung,nan,LALAX731021,23,7
LALAX04307A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731021,24,11
LALAX04308A,Samsung,nan,LALAX731006,17,3
LALAX04309A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,22,2
LALAX04310A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,26,8
LALAX04311B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731023,18,6
LALAX04312A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,12,11
LALAX04313B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731020,13,10
LALAX04314B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,13,1
LALAX04315A,Samsung,nan,LALAX731011,17,9
LALAX04316B,Samsung,nan,LALAX731008,19,6
LALAX04317B,Samsung,nan,LALAX731006,18,3
LALAX04318A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,20,5
LALAX04319A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,21,9
LALAX04320A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731011,18,1
LALAX04321A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,22,5
LALAX04322B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,,
LALAX04322C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731011,19,2
LALAX04322D,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,,
LALAX04323A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,23,11
LALAX04324A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,23,7
LALAX04325A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,24,8
LALAX04326A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731009,17,3
LALAX04326B,Samsung,,LALAX731009,17,3
LALAX04327A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731008,20,8
LALAX04328B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731014,23,3
LALAX04329A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731017,27,7
LALAX04329B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,,,
LALAX04330C,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,25,9
LALAX04331A,Samsung,nan,LALAX731010,27,3
LALAX04332A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,14,9
LALAX04333B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,19,3
LALAX04334A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,15,1
LALAX04335A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731007,13,3
LALAX04336A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731006,20,1
LALAX04337A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731022,24,9
LALAX04338B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731023,19,1
LALAX04338C,,,,,
LALAX04339A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,26,5
LALAX04340B,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731016,14,5
LALAX04340C,,,,,
LALAX04341A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731012,16,4
LALAX04342A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731009,18,8
LALAX04343A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731023,20,4
LALAX04344A,Samsung,sm-bedc-eks-cluster-prod-usw2laxb116p1-02,LALAX731019,27,5
